SITEID,TITLE,lng,lat,Unnamed: 4,接待未成年人,接待未成年人数,身份信息套用,非法信息套用次数
50010810000073,南岸****成网吧,106.578427,29.536064,,0,0,1,2
50010810000080,南岸****峰网吧,106.610954,29.540175,,0,0,1,1
50010710000127,九龙****梦网吧,106.523168,29.516902,,0,0,0,0
50010810000171,南岸****空网吧,106.570697,29.529733,,0,0,1,8
50010810000185,南岸****河网吧,106.57533,29.535278,,0,0,0,0
50010710000009,九龙****豪网吧,106.517557,29.504527,,0,0,0,0
50010710000021,九龙****斯网吧,106.520342,29.509816,,0,0,1,2
50010610002015,重庆****网网吧,106.472196,29.567966,,0,0,1,1
50010610002022,重庆****江网吧,106.455806,29.544319,,0,0,0,0
50010710000164,重庆****拉网吧,106.506015,29.52261,,0,0,1,2
50010710000173,九龙****宇网吧,106.442168,29.483787,,0,0,1,3
50010610004005,重庆****林网吧,106.382812,29.589748,,0,0,0,0
50010710000261,九龙****红网吧,106.335067,29.425051,,0,0,0,0
50010710000063,九龙****港网吧,106.529053,29.514225,,0,0,0,0
50011310000151,巴南****宇网吧,106.841155,29.580299,,0,0,1,1
50015110000055,高新****会所）,106.491764,29.537105,,0,0,0,0
50010710000226,重庆****幄网吧,106.451843,29.470456,,0,0,0,0
50010610009031,沙坪****缘网城,106.337028,29.626076,,0,0,0,0
50011310000103,巴南****络会所,106.525197,29.46838,,0,0,0,0
50011310000111,巴南****旺网吧,106.52571,29.389602,,0,0,0,0
50010610006003,重庆****梦网吧,106.446491,29.530579,,0,0,1,1
50010610008011,重庆****锐网吧,106.451671,29.642916,,0,0,0,0
50010610009007,重庆****丽网吧,106.305135,29.561603,,0,0,0,0
50015310000031,北部****酷网吧,106.530635,29.544606,,0,0,0,0
50023310000022,忠县****语网吧,108.049742,30.301905,,0,0,1,1
50024210000031,酉阳****兴网吧,108.972823,28.98145,,0,0,0,0
50011210000114,渝北****尚网吧,106.63964,29.738307,,0,0,1,1
50011210000164,渝北****鸟网吧,106.511001,29.590588,,0,0,0,0
50023310000034,忠县****帆网吧,108.047726,30.298614,,0,0,0,0
50024110000024,秀山****网吧）,109.057567,28.613301,,0,0,0,0
50023810000002,巫溪****天网吧,109.68274,31.646868,,0,0,0,0
50023810000010,巫溪****娱乐）,109.637643,31.402767,,0,0,0,0
50024210000048,酉阳****浪网吧,108.958901,28.896927,,0,0,0,0
50011310000046,巴南****加网吧,106.56994,29.48113,,0,0,0,0
50023710000017,巫山****网城),106.376536,29.527193,,0,0,0,0
50023710000024,巫山****戏网吧,109.886689,31.088358,,0,0,0,0
50011010000019,重庆****晶网吧,106.923721,28.916489,,0,0,0,0
50011010000030,重庆****动网吧,106.788929,28.837951,,0,0,0,0
50023610000001,奉节****家网吧,109.469671,31.022305,,1,1,0,0
50023610000009,奉节****心网吧,109.466574,31.025882,,1,19,1,2
50023610000057,奉节****风网吧,109.527789,31.137917,,0,0,0,0
50023610000067,奉节****）网吧,109.387707,31.03213,,0,0,0,0
50023410000050,开县****络会所,108.416661,31.172267,,0,0,0,0
50023410000057,开县****络会所,108.40705,31.173414,,0,0,0,0
50023510000028,云阳****道网吧,108.72301,30.932646,,1,13,1,1
50023510000036,云阳****梦网吧,108.757755,30.874644,,0,0,0,0
50011410000022,黔江****子网吧,108.780048,29.303597,,0,0,0,0
50011710000115,重庆****兔网吧,106.410768,29.97865,,0,0,1,7
50011710000116,重庆****江网吧,106.56789,30.186669,,0,0,0,0
50011710000118,重庆****夕网吧,106.233449,30.097124,,1,24,0,0
50011710000119,重庆****愿网吧,106.335368,30.087092,,0,0,0,0
50011710000120,重庆****予网吧,106.587434,30.26318,,0,0,0,0
50011710000121,重庆****庙网吧,106.41246,29.978868,,0,0,0,0
50011710000122,重庆****味屋）,106.270084,30.00391,,1,1,0,0
50011710000124,重庆****怡网吧,106.41246,29.978868,,1,33,0,0
50011710000125,重庆****话网吧,106.318029,30.118708,,0,0,0,0
50011710000126,重庆****好网吧,106.328172,30.194295,,0,0,0,0
50011710000127,重庆****士网吧,106.274533,29.994359,,0,0,1,2
50011710000129,重庆****天网吧,106.056226,30.108121,,0,0,0,0
50011710000130,重庆****星网吧,106.469328,30.216711,,0,0,0,0
50011710000131,重庆****海网吧,106.470652,29.884935,,1,180,0,0
50011710000132,重庆****兴网吧,106.531555,29.982693,,0,0,0,0
50011710000134,重庆****达网吧,106.27022,29.981322,,1,51,1,2
50011710000136,重庆****界网吧,106.258448,30.002129,,1,89,0,0
50011710000137,重庆****飞网吧,106.214704,29.869501,,0,0,0,0
50011710000141,重庆****手网吧,106.26062,29.999845,,0,0,0,0
50011710000143,重庆****天网吧,106.268534,29.998357,,1,1,0,0
50011710000144,重庆****宇网吧,106.41246,29.978868,,0,0,0,0
50011710000145,重庆****桥网吧,106.083491,30.335679,,0,0,0,0
50022610000027,荣昌****益网吧,105.60061,29.409278,,0,0,1,1
50022610000028,荣昌****未用),105.484672,29.285785,,0,0,0,0
50022610000029,荣昌****馨网吧,105.597097,29.407464,,0,0,0,0
50022610000030,荣昌****派网吧,105.612129,29.410024,,0,0,0,0
50022610000031,荣昌****鸟网吧,105.534876,29.377834,,0,0,0,0
50022610000032,荣昌****达网吧,105.534688,29.376365,,0,0,1,8
50022610000033,荣昌****欣网吧,105.631908,29.412067,,0,0,0,0
50022610000035,荣昌****手网吧,105.529469,29.37682,,0,0,0,0
50022610000036,荣昌****彬网吧,105.596146,29.407802,,0,0,0,0
50022610000037,荣昌****遥网吧,105.534368,29.378625,,0,0,0,0
50022610000038,荣昌****伟网吧,105.610476,29.419603,,0,0,0,0
50022610000039,荣昌****虫网吧,105.596402,29.407649,,0,0,0,0
50022610000040,荣昌****网吧）,105.572159,29.524938,,0,0,0,0
50022610000041,荣昌****怡网吧,105.553927,29.568691,,0,0,0,0
50022610000042,荣昌****玖网吧,105.457355,29.438679,,0,0,0,0
50022610000043,荣昌****翔网吧,105.479242,29.36476,,0,0,0,0
50022610000044,荣昌****谊网吧,105.476529,29.362671,,0,0,1,4
50022610000046,荣昌****宇网吧,105.477917,29.361542,,0,0,0,0
50022610000048,荣昌****乐网吧,105.479242,29.36476,,0,0,0,0
50022610000049,荣昌****天网吧,105.522094,29.321454,,0,0,0,0
50022610000050,荣昌****年网吧,105.685616,29.430143,,0,0,0,0
50022610000051,荣昌****文网吧,105.579925,29.323754,,0,0,0,0
50022610000052,荣昌****波网吧,105.490882,29.513084,,0,0,0,0
50022610000053,荣昌****年网吧,105.599759,29.489763,,0,0,0,0
50022610000055,荣昌****点网吧,105.580111,29.324664,,0,0,0,0
50022610000056,荣昌****速网吧,105.40244,29.638822,,0,0,0,0
50011710000146,重庆****极网吧,106.144998,30.003619,,0,0,0,0
50011710000147,合川****爽网吧,106.318029,30.118708,,0,0,0,0
50011710000148,重庆****月网吧,106.43973,30.083706,,0,0,0,0
50011710000150,重庆****梦网吧,106.060886,30.10144,,0,0,0,0
50011710000151,重庆****姐网吧,106.530558,29.977977,,1,1,0,0
50011710000152,重庆****网吧）,106.270334,29.996494,,0,0,0,0
50011710000153,重庆****海网吧,106.401976,30.00916,,0,0,0,0
50011710000154,合川****帝网吧,106.269518,29.98185,,1,53,0,0
50011710000162,重庆****密狗）,106.41246,29.978868,,0,0,0,0
50011710000163,重庆****鑫网吧,106.41246,29.978868,,1,17,0,0
50011710000165,重庆****密狗）,106.318029,30.118708,,0,0,0,0
50011810000002,重庆****港网吧,105.941451,29.355154,,0,0,0,0
50011810000003,永川****网吧）,105.897704,29.356976,,0,0,0,0
50011810000004,重庆****代网吧,105.897849,29.362621,,0,0,0,0
50011810000005,重庆****月网吧,105.94162,29.369932,,0,0,0,0
50011810000006,重庆****潮网吧,105.896486,29.360609,,0,0,0,0
50011810000008,永川****迪网吧,105.893891,29.371944,,0,0,0,0
50011810000009,重庆****冰网吧,105.897842,29.36258,,0,0,0,0
50011810000010,重庆****城网吧,105.937821,29.356151,,0,0,1,1
50023210000020,武隆****龙网城,107.754898,29.32751,,0,0,0,0
50023210000021,武隆****代网吧,107.547307,29.392262,,0,0,0,0
50023210000022,武隆****乐网吧,107.888133,29.244818,,0,0,0,0
50023210000023,武隆****祥网吧,107.774358,29.434021,,0,0,0,0
50023210000024,武隆****心网吧,107.547307,29.392262,,0,0,0,0
50023210000025,武隆****闲网吧,107.486103,29.338384,,0,0,0,0
50023210000026,武隆****语网吧,107.761272,29.327311,,0,0,0,0
50011610000084,重庆****峰网吧,106.24588,29.274018,,0,0,0,0
50011610000085,重庆****都网吧,106.436001,29.352545,,0,0,0,0
50011610000086,重庆****福网吧,106.288287,29.395584,,0,0,0,0
50011610000087,重庆****燕网吧,106.322051,29.406129,,0,0,0,0
50011610000088,重庆****锋网吧,106.309184,29.21752,,0,0,0,0
50011610000089,重庆****河网吧,106.348742,28.911312,,0,0,0,0
50011610000090,重庆****石网吧,105.942721,28.987292,,0,0,0,0
50011610000091,重庆****点网吧,106.28161,29.418676,,0,0,0,0
50011610000092,重庆****黎网吧,106.48423,29.281514,,0,0,0,0
50011610000093,重庆****倩网吧,,,,0,0,0,0
50011610000094,重庆****线网吧,,,,0,0,0,0
50011610000095,重庆****网吧),,,,0,0,0,0
50011610000096,重庆****熙网吧,,,,0,0,0,0
50011610000097,重庆****锵网吧,,,,0,0,0,0
50011610000098,重庆****钧网吧,,,,0,0,0,0
50011610000099,重庆****容网吧,,,,0,0,0,0
50011610000100,重庆****通网吧,,,,0,0,0,0
50011610000101,重庆****龙网吧,,,,0,0,0,0
50011610000102,重庆****源网吧,,,,0,0,0,0
50011610000103,重庆****伟网吧,106.123277,29.066305,,0,0,0,0
50011610000104,重庆****仔网吧,,,,0,0,0,0
50011810000011,重庆****力网吧,105.880071,29.244441,,0,0,0,0
50011810000012,重庆****啸网吧,105.940803,29.355906,,0,0,0,0
50011810000013,重庆****会所),105.902881,29.353465,,0,0,0,0
50011810000014,重庆****啸网吧,105.909413,29.347715,,0,0,1,9
50011810000015,重庆****针网吧,105.930011,29.370499,,0,0,0,0
50011810000016,重庆****月网吧,105.897133,29.355666,,0,0,1,8
50011810000017,重庆****楼A区,105.906199,29.35446,,0,0,0,0
50011810000018,重庆****尚网吧,105.897975,29.355706,,0,0,1,11
50022610000057,荣昌****月网吧,105.40244,29.638822,,0,0,0,0
50022610000058,荣昌****浪网吧,105.40244,29.638822,,0,0,1,4
50022610000059,荣昌****君网吧,105.489136,29.510762,,0,0,0,0
50022610000060,荣昌****洒网吧,105.572159,29.524938,,0,0,0,0
50022610000061,荣昌****际网吧,105.58045,29.32293,,0,0,0,0
50022610000062,亚联****南网吧,105.60403,29.410039,,0,0,0,0
50022610000063,荣昌****豆网吧,105.534211,29.378252,,0,0,0,0
50022610000064,荣昌****络会所,105.599942,29.410323,,0,0,1,1
50022610000065,亚联****鹏网吧,105.512656,29.471196,,0,0,0,0
50022610000066,亚联****网吧）,105.596541,29.408324,,0,0,0,0
50022610000067,荣昌****未用）,105.603148,29.409195,,0,0,0,0
50022610000068,荣昌****铜网吧,105.530512,29.375503,,0,0,0,0
50022610000069,荣昌****地网吧,105.610413,29.41428,,0,0,0,0
50022610000070,荣昌****菊网吧,105.484597,29.291136,,0,0,0,0
50022610000071,荣昌****络会所,105.591908,29.412605,,0,0,1,4
50022610000072,荣昌****络会所,105.594652,29.414074,,0,0,1,1
50011610000105,重庆****园网吧,106.27557,29.369451,,0,0,0,0
50011610000106,重庆****果网吧,105.944288,29.352496,,0,0,0,0
50011610000107,重庆****光网吧,106.261558,29.289343,,0,0,0,0
50011610000108,重庆****会所),106.281796,29.421431,,0,0,0,0
50011610000109,重庆****琴网吧,106.512639,29.54229,,0,0,0,0
50011610000110,重庆****音网吧,106.312286,29.407166,,0,0,1,18
50011610000111,重庆****杨网吧,106.280175,29.424311,,0,0,0,0
50011610000112,重庆****琴网吧,106.322053,29.405621,,0,0,1,2
50011610000113,重庆****河网吧,106.334065,29.412355,,0,0,0,0
50011610000114,重庆****渝网吧,106.280134,29.41291,,0,0,0,0
50011610000115,重庆****喜网吧,106.322053,29.405621,,0,0,0,0
50011610000116,重庆****腾网吧,106.312286,29.407166,,0,0,0,0
50022310000038,潼南****星网吧,105.819169,30.182213,,0,0,0,0
50022310000039,潼南****弟网吧,105.853918,30.194641,,0,0,0,0
50022310000040,潼南****源网吧,105.847975,30.202512,,0,0,0,0
50022310000041,潼南****络会所,105.851221,30.197884,,0,0,0,0
50022310000042,潼南****旺网吧,105.771293,30.034445,,0,0,0,0
50022310000043,潼南****络会所,105.838185,30.171071,,0,0,1,2
50022310000044,潼南****络会所,105.853128,30.195246,,0,0,0,0
50022310000045,潼南****络会所,105.850012,30.195509,,0,0,0,0
50022310000046,潼南****络会所,105.844385,30.198249,,0,0,0,0
50022310000047,潼南****诚网吧,105.839915,30.182377,,0,0,0,0
50022310000048,潼南****克网吧,105.818065,30.184594,,0,0,0,0
50022310000049,潼南****家网吧,105.904171,30.053408,,0,0,0,0
50022610000073,荣昌****网吧）,105.608455,29.419638,,0,0,0,0
50022710000001,璧山****山网城,106.560592,29.56607,,0,0,0,0
50022710000002,璧山****会所）,106.242986,29.469004,,0,0,0,0
50022710000003,璧山****球网吧,106.161434,29.417496,,0,0,0,0
50022710000004,璧山****闲中心,106.232819,29.566556,,0,0,1,38
50022710000005,璧山****网吧）,106.23918,29.562391,,0,0,0,0
50022710000007,璧山****美网吧,106.240942,29.602456,,0,0,0,0
50022710000008,璧山****情网吧,106.241125,29.470977,,0,0,0,0
50022710000009,璧山****90）,106.232379,29.564083,,0,0,0,0
50022710000011,璧山****闲会所,106.237992,29.591384,,0,0,0,0
50022710000012,璧山****都网吧,106.228188,29.591302,,0,0,0,0
50011810000019,重庆****会所),105.933423,29.355194,,0,0,0,0
50011810000020,重庆****晴网吧,105.906199,29.35446,,0,0,0,0
50011810000021,重庆****梦网吧,105.904849,29.349206,,0,0,1,2
50011810000022,重庆****恭网吧,106.522122,29.531825,,0,0,0,0
50011810000023,永川****雅网吧,105.936313,29.357288,,0,0,0,0
50011810000025,永川****车网吧,105.893891,29.371944,,0,0,0,0
50011810000026,重庆****界网吧,105.941504,29.369893,,0,0,0,0
50011810000027,重庆****樽网吧,105.907864,29.353745,,0,0,0,0
50011810000028,重庆****风网吧,105.901175,29.356122,,0,0,1,2
50011810000029,重庆****浩网吧,105.901175,29.356122,,0,0,0,0
50011810000030,重庆****智网吧,105.937207,29.355759,,0,0,0,0
50011810000031,重庆****力网吧,105.893891,29.371944,,0,0,0,0
50022310000050,潼南****祥网吧,105.785713,30.327598,,0,0,0,0
50022310000051,潼南****语网吧,105.722395,30.097083,,0,0,0,0
50022310000052,潼南****风网吧,105.786074,30.326558,,0,0,0,0
50022310000053,潼南****源网吧,105.615729,30.160816,,0,0,0,0
50022310000054,潼南****络会所,105.84957,30.19789,,0,0,0,0
50022310000055,潼南****越网吧,105.840186,30.174154,,0,0,0,0
50022310000056,潼南****河网吧,105.624085,30.158217,,0,0,0,0
50022310000057,潼南****络会所,105.880631,30.332246,,0,0,0,0
50022310000058,潼南****珠网吧,105.896433,29.881515,,0,0,0,0
50022310000059,潼南****赐网吧,105.88036,30.330921,,0,0,0,0
50022310000060,潼南****络会所,105.843484,30.174443,,0,0,0,0
50022310000061,潼南****络会所,105.755868,30.213885,,0,0,0,0
50022310000062,潼南****来网吧,105.797705,29.911988,,0,0,0,0
50022310000063,潼南****来网吧,105.847975,30.202512,,0,0,0,0
50022410000001,铜梁****会所）,106.556191,29.565459,,0,0,0,0
50022410000002,铜梁****会所）,106.059109,29.850669,,0,0,0,0
50022410000003,铜梁****会所）,106.079394,29.823032,,0,0,0,0
50023210000027,武隆****坤网吧,107.771315,29.340513,,0,0,0,0
50023210000028,武隆****亨网吧,107.765496,29.330311,,0,0,0,0
50023210000029,武隆****友网吧,108.96349,28.909949,,0,0,0,0
50023210000030,武隆****蓉网吧,107.835037,29.189103,,0,0,0,0
50023210000031,武隆****河网吧,107.617491,29.399643,,0,0,0,0
50023210000032,武隆****逸网吧,107.551109,29.399708,,0,0,0,0
50023310000002,忠县****鹏网吧,107.879104,30.380762,,0,0,0,0
50011810000033,永川****天网吧,105.944203,29.361397,,0,0,1,23
50011810000034,永川****端网吧,105.945535,29.361173,,0,0,0,0
50011810000035,重庆****寻网吧,105.893891,29.371944,,0,0,0,0
50011810000036,重庆****一网吧,105.789683,29.271188,,0,0,0,0
50011810000037,重庆****网城),105.904275,29.349703,,0,0,0,0
50011810000039,重庆****联网吧,105.897844,29.365075,,0,0,0,0
50011810000040,重庆****翔网吧,105.886816,29.250532,,0,0,0,0
50011810000041,重庆****八网吧,105.889426,29.396589,,0,0,0,0
50011810000042,永川****心网吧,105.935245,29.336521,,0,0,0,0
50011810000043,重庆****岛网吧,105.934854,29.356069,,0,0,1,3
50011810000044,永川****娅网吧,105.908916,29.356602,,0,0,1,2
50011810000045,永川****飞网吧,105.893891,29.371944,,0,0,0,0
50011810000046,重庆****华网吧,105.900406,29.35608,,0,0,0,0
50011810000047,重庆****城网吧,105.892486,29.35923,,0,0,0,0
50011810000048,永川****会所),105.887521,29.360816,,0,0,0,0
50022710000013,璧山****全网吧,106.936593,28.96448,,0,0,0,0
50022710000014,璧山****凰网城,106.234831,29.598604,,0,0,0,0
50022710000016,璧山****龙网吧,106.233444,29.595589,,0,0,0,0
50022710000019,璧山****星网吧,106.244624,29.470367,,0,0,0,0
50022710000020,璧山****络会所,106.240446,29.598491,,0,0,0,0
50022710000022,璧山****聊网吧,106.162918,29.416949,,0,0,0,0
50022710000023,璧山****浪网吧,106.155955,29.413361,,0,0,0,0
50022710000024,璧山****乐网吧,106.164164,29.417205,,0,0,0,0
50023310000003,忠县****天网吧,108.048565,30.298963,,0,0,0,0
50023310000004,忠县****宇网吧,108.048565,30.298963,,0,0,0,0
50024310000012,彭水****宇网城,108.173633,29.301411,,0,0,0,0
50015310000037,重庆****静网吧,106.557083,29.613047,,0,0,0,0
50023510000017,云阳****海网吧,108.645652,30.616544,,0,0,0,0
50023510000045,云阳****幻网吧,108.803318,31.227846,,1,4,0,0
50010310000083,重庆****进网吧,106.553268,29.566271,,0,0,0,0
50023110000027,垫江****叶网吧,107.355626,30.336909,,0,0,0,0
50099910004444,跃动****动测试,,,,0,0,0,0
50015110000056,重庆****方网吧,106.534492,29.57252,,0,0,0,0
50010710001105,九龙****豪网吧,106.456568,29.508201,,0,0,0,0
50010710001104,九龙****点网吧,106.485459,29.534899,,0,0,1,1
50010710001103,九龙****乐网吧,106.493805,29.531451,,0,0,0,0
50010710001101,九龙****下网吧,106.500677,29.539029,,0,0,0,0
50023610000058,奉节****越网吧,109.229957,31.121135,,0,0,0,0
50011010000014,重庆****力网吧,106.932907,28.961378,,1,1,0,0
50011610000117,重庆****福网吧,106.2801,29.418809,,0,0,0,0
50011610000118,重庆****雅网吧,106.520037,29.165907,,0,0,0,0
50011610000119,重庆****哥网吧,106.469415,28.739957,,0,0,0,0
50011610000120,重庆****明网吧,106.438983,29.353137,,0,0,0,0
50011610000121,重庆****梯网吧,106.334989,29.4155,,0,0,0,0
